序號,答案
20240526132003,396.33081
20240526133003,393.47036
20240526134003,402.09667
20240526135003,401.3951
20240526140003,284.9202
20240526141003,266.69268
20240526142003,263.39119
20240526143003,263.192
20240526144003,255.20032
20240526145003,259.68734
20240526150003,302.94174
20240526151003,317.24364
20240526152003,323.10133
20240526153003,256.38097
20240526154003,237.20243
20240526155003,244.05036
20240526160003,751.02651
20240526161003,890.30108
20240526162003,967.14242
20240526163003,964.30448
20240526164003,932.62259
20240526165003,806.69662
20240603090003,221.6018
20240603091003,341.29257
20240603092003,271.06328
20240603093003,263.66456
20240603094003,432.52806
20240603095003,642.22709
20240603100003,384.77566
20240603101003,538.51498
20240603102003,564.28764
20240603103003,562.14043
20240603104003,555.54515
20240603105003,614.53609
20240603110003,583.38978
20240603111003,537.23746
20240603112003,537.98238
20240603113003,575.3863
20240603114003,520.49163
20240603115003,436.25488
20240603120003,457.7609
20240603121003,460.84549
20240603122003,550.64605
20240603123003,462.33885
20240603124003,375.53169
20240603125003,367.74132
20240603130003,386.39293
20240603131003,383.83366
20240603132003,396.33081
20240603133003,393.47036
20240603134003,402.09667
20240603135003,401.3951
20240603140003,284.9202
20240603141003,266.69268
20240603142003,263.39119
20240603143003,263.192
20240603144003,255.20032
20240603145003,259.68734
20240603150003,302.94174
20240603151003,317.24364
20240603152003,323.10133
20240603153003,256.38097
20240603154003,237.20243
20240603155003,244.05036
20240603160003,751.02651
20240603161003,890.30108
20240603162003,967.14242
20240603163003,964.30448
20240603164003,932.62259
20240603165003,806.69662
20240620090003,760.30379
20240620091003,238.32026
20240620092003,236.96943
20240620093003,631.98544
20240620094003,739.31395
20240620095003,535.43109
20240620100003,774.74901
20240620101003,828.81474
20240620102003,682.04865
20240620103003,562.212
20240620104003,516.53465
20240620105003,576.96387
20240620110003,583.38978
20240620111003,537.23746
20240620112003,537.98238
20240620113003,575.3863
20240620114003,520.49163
20240620115003,436.25488
20240620120003,457.7609
20240620121003,460.84549
20240620122003,550.64605
20240620123003,462.33885
20240620124003,375.53169
20240620125003,367.74132
20240620130003,386.39293
20240620131003,383.83366
20240620132003,396.33081
20240620133003,393.47036
20240620134003,402.09667
20240620135003,401.3951
20240620140003,284.9202
20240620141003,266.69268
20240620142003,263.39119
20240620143003,263.192
20240620144003,255.20032
20240620145003,259.68734
20240620150003,302.94174
20240620151003,317.24364
20240620152003,323.10133
20240620153003,256.38097
20240620154003,237.20243
20240620155003,244.05036
20240620160003,751.02651
20240620161003,890.30108
20240620162003,967.14242
20240620163003,964.30448
20240620164003,932.62259
20240620165003,806.69662
20240420090004,922.62341
20240420091004,232.17144
20240420092004,246.50962
20240420093004,574.0412
20240420094004,329.62466
20240420095004,763.20701
20240420100004,850.86414
20240420101004,794.83543
20240420102004,680.43607
20240420103004,520.15067
20240420104004,480.16518
20240420105004,615.59296
20240420110004,583.38978
20240420111004,537.23746
20240420112004,537.98238
20240420113004,575.3863
20240420114004,520.49163
20240420115004,436.25488
20240420120004,457.7609
20240420121004,460.84549
20240420122004,550.64605
20240420123004,462.33885
20240420124004,375.53169
20240420125004,367.74132
20240420130004,386.39293
20240420131004,383.83366
20240420132004,396.33081
20240420133004,393.47036
20240420134004,402.09667
20240420135004,401.3951
20240420140004,284.9202
20240420141004,266.69268
20240420142004,263.39119
20240420143004,263.192
20240420144004,255.20032
20240420145004,259.68734
20240420150004,302.94174
20240420151004,317.24364
20240420152004,323.10133
20240420153004,256.38097
20240420154004,237.20243
20240420155004,244.05036
20240420160004,751.02651
20240420161004,890.30108
20240420162004,967.14242
20240420163004,964.30448
20240420164004,932.62259
20240420165004,806.69662
20240422090004,832.41189
20240422091004,235.56914
20240422092004,259.90809
20240422093004,592.97875
20240422094004,337.33164
20240422095004,484.18861
20240422100004,749.63585
20240422101004,756.97519
20240422102004,690.09548
20240422103004,548.31823
20240422104004,514.21995
20240422105004,583.91637
20240422110004,583.38978
20240422111004,537.23746
20240422112004,537.98238
20240422113004,575.3863
20240422114004,520.49163
20240422115004,436.25488
20240422120004,457.7609
20240422121004,460.84549
20240422122004,550.64605
20240422123004,462.33885
20240422124004,375.53169
20240422125004,367.74132
20240422130004,386.39293
20240422131004,383.83366
20240422132004,396.33081
20240422133004,393.47036
20240422134004,402.09667
20240422135004,401.3951
20240422140004,284.9202
20240422141004,266.69268
20240422142004,263.39119
20240422143004,263.192
20240422144004,255.20032
20240422145004,259.68734
20240422150004,302.94174
20240422151004,317.24364
20240422152004,323.10133
20240422153004,256.38097
20240422154004,237.20243
20240422155004,244.05036
20240422160004,751.02651
20240422161004,890.30108
20240422162004,967.14242
20240422163004,964.30448
20240422164004,932.62259
20240422165004,806.69662
20240513090004,200.88781
20240513091004,336.22257
20240513092004,297.89784
20240513093004,245.48849
20240513094004,325.42598
20240513095004,474.51029
20240513100004,471.4821
20240513101004,592.00723
20240513102004,566.18031
20240513103004,549.94321
20240513104004,553.97721
20240513105004,616.07282
20240513110004,583.38978
20240513111004,537.23746
20240513112004,537.98238
20240513113004,575.3863
20240513114004,520.49163
20240513115004,436.25488
20240513120004,457.7609
20240513121004,460.84549
20240513122004,550.64605
20240513123004,462.33885
20240513124004,375.53169
20240513125004,367.74132
20240513130004,386.39293
20240513131004,383.83366
20240513132004,396.33081
20240513133004,393.47036
20240513134004,402.09667
20240513135004,401.3951
20240513140004,284.9202
20240513141004,266.69268
20240513142004,263.39119
20240513143004,263.192
20240513144004,255.20032
20240513145004,259.68734
20240513150004,302.94174
20240513151004,317.24364
20240513152004,323.10133
20240513153004,256.38097
20240513154004,237.20243
20240513155004,244.05036
20240513160004,751.02651
20240513161004,890.30108
20240513162004,967.14242
20240513163004,964.30448
20240513164004,932.62259
20240513165004,806.69662
20240515090004,910.744
20240515091004,256.98408
20240515092004,257.70189
20240515093004,608.8001
20240515094004,466.07175
20240515095004,622.96386
20240515100004,698.29631
20240515101004,753.15073
20240515102004,691.9309
20240515103004,554.91537
20240515104004,522.02246
20240515105004,577.11799
20240515110004,583.38978
20240515111004,537.23746
20240515112004,537.98238
20240515113004,575.3863
20240515114004,520.49163
20240515115004,436.25488
20240515120004,457.7609
20240515121004,460.84549
20240515122004,550.64605
20240515123004,462.33885
20240515124004,375.53169
20240515125004,367.74132
20240515130004,386.39293
20240515131004,383.83366
20240515132004,396.33081
20240515133004,393.47036
20240515134004,402.09667
20240515135004,401.3951
20240515140004,284.9202
20240515141004,266.69268
20240515142004,263.39119
20240515143004,263.192
20240515144004,255.20032
20240515145004,259.68734
20240515150004,302.94174
20240515151004,317.24364
20240515152004,323.10133
20240515153004,256.38097
20240515154004,237.20243
20240515155004,244.05036
20240515160004,751.02651
20240515161004,890.30108
20240515162004,967.14242
20240515163004,964.30448
20240515164004,932.62259
20240515165004,806.69662
20240629090004,720.45008
20240629091004,239.94699
20240629092004,236.0931
20240629093004,506.31906
20240629094004,737.4704
20240629095004,503.57751
20240629100004,701.27685
20240629101004,717.0794
20240629102004,682.14787
20240629103004,550.49704
20240629104004,506.70803
20240629105004,585.57311
20240629110004,583.38978
20240629111004,537.23746
20240629112004,537.98238
20240629113004,575.3863
20240629114004,520.49163
20240629115004,436.25488
20240629120004,457.7609
20240629121004,460.84549
20240629122004,550.64605
20240629123004,462.33885
20240629124004,375.53169
20240629125004,367.74132
20240629130004,386.39293
20240629131004,383.83366
20240629132004,396.33081
20240629133004,393.47036
20240629134004,402.09667
20240629135004,401.3951
20240629140004,284.9202
20240629141004,266.69268
20240629142004,263.39119
20240629143004,263.192
20240629144004,255.20032
20240629145004,259.68734
20240629150004,302.94174
20240629151004,317.24364
20240629152004,323.10133
20240629153004,256.38097
20240629154004,237.20243
20240629155004,244.05036
20240629160004,751.02651
20240629161004,890.30108
20240629162004,967.14242
20240629163004,964.30448
20240629164004,932.62259
20240629165004,806.69662
20240704090004,812.34425
20240704091004,347.31594
20240704092004,293.1888
20240704093004,501.37354
20240704094004,508.23784
20240704095004,742.23526
20240704100004,685.58336
20240704101004,717.74962
20240704102004,676.42767
20240704103004,549.61465
20240704104004,505.93866
20240704105004,590.29629
20240704110004,583.38978
20240704111004,537.23746
20240704112004,537.98238
20240704113004,575.3863
20240704114004,520.49163
20240704115004,436.25488
20240704120004,457.7609
20240704121004,460.84549
20240704122004,550.64605
20240704123004,462.33885
20240704124004,375.53169
20240704125004,367.74132
20240704130004,386.39293
20240704131004,383.83366
20240704132004,396.33081
20240704133004,393.47036
20240704134004,402.09667
20240704135004,401.3951
20240704140004,284.9202
20240704141004,266.69268
20240704142004,263.39119
20240704143004,263.192
20240704144004,255.20032
20240704145004,259.68734
20240704150004,302.94174
20240704151004,317.24364
20240704152004,323.10133
20240704153004,256.38097
20240704154004,237.20243
20240704155004,244.05036
20240704160004,751.02651
20240704161004,890.30108
20240704162004,967.14242
20240704163004,964.30448
20240704164004,932.62259
20240704165004,806.69662
20240509090005,262.30262
20240509091005,243.18998
20240509092005,241.42687
20240509093005,242.96841
20240509094005,256.4025
20240509095005,521.38868
20240509100005,541.53575
20240509101005,633.26172
20240509102005,607.89565
20240509103005,597.40195
20240509104005,557.0723
20240509105005,593.16691
20240509110005,583.38978
20240509111005,537.23746
20240509112005,537.98238
20240509113005,575.3863
20240509114005,520.49163
20240509115005,436.25488
20240509120005,457.7609
20240509121005,460.84549
20240509122005,550.64605
20240509123005,462.33885
20240509124005,375.53169
20240509125005,367.74132
20240509130005,386.39293
20240509131005,383.83366
20240509132005,396.33081
20240509133005,393.47036
20240509134005,402.09667
20240509135005,401.3951
20240509140005,284.9202
20240509141005,266.69268
20240509142005,263.39119
20240509143005,263.192
20240509144005,255.20032
20240509145005,259.68734
20240509150005,302.94174
20240509151005,317.24364
20240509152005,323.10133
20240509153005,256.38097
20240509154005,237.20243
20240509155005,244.05036
20240509160005,751.02651
20240509161005,890.30108
20240509162005,967.14242
20240509163005,964.30448
20240509164005,932.62259
20240509165005,806.69662
20240514090005,326.12998
20240514091005,242.93354
20240514092005,252.23826
20240514093005,246.88099
20240514094005,258.63354
20240514095005,575.74389
20240514100005,573.90559
20240514101005,648.77854
20240514102005,612.46169
20240514103005,575.65602
20240514104005,554.28451
20240514105005,590.93041
20240514110005,583.38978
20240514111005,537.23746
20240514112005,537.98238
20240514113005,575.3863
20240514114005,520.49163
20240514115005,436.25488
20240514120005,457.7609
20240514121005,460.84549
20240514122005,550.64605
20240514123005,462.33885
20240514124005,375.53169
20240514125005,367.74132
20240514130005,386.39293
20240514131005,383.83366
20240514132005,396.33081
20240514133005,393.47036
20240514134005,402.09667
20240514135005,401.3951
20240514140005,284.9202
20240514141005,266.69268
20240514142005,263.39119
20240514143005,263.192
20240514144005,255.20032
20240514145005,259.68734
20240514150005,302.94174
20240514151005,317.24364
20240514152005,323.10133
20240514153005,256.38097
20240514154005,237.20243
20240514155005,244.05036
20240514160005,751.02651
20240514161005,890.30108
20240514162005,967.14242
20240514163005,964.30448
20240514164005,932.62259
20240514165005,806.69662
20240615090005,481.13929
20240615091005,220.6301
20240615092005,218.77738
20240615093005,232.65506
20240615094005,602.79564
20240615095005,657.78115
20240615100005,656.24347
20240615101005,715.14044
20240615102005,679.58228
20240615103005,558.75067
20240615104005,520.28356
20240615105005,573.89207
20240615110005,583.38978
20240615111005,537.23746
20240615112005,537.98238
20240615113005,575.3863
20240615114005,520.49163
20240615115005,436.25488
20240615120005,457.7609
20240615121005,460.84549
20240615122005,550.64605
20240615123005,462.33885
20240615124005,375.53169
20240615125005,367.74132
20240615130005,386.39293
20240615131005,383.83366
20240615132005,396.33081
20240615133005,393.47036
20240615134005,402.09667
20240615135005,401.3951
20240615140005,284.9202
20240615141005,266.69268
20240615142005,263.39119
20240615143005,263.192
20240615144005,255.20032
